"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-08-26","99.0","-1.04","5.30","Jacob deGrom",605119,594798,"strikeout","called_strike",,,,,"9","Brian Anderson called out on strikes.  ","R","R","R","NYM","MIA","S",2,"null",3,2,2020,"-0.55","1.40","0.53","2.01","null","null","null",2,4,"Top","null","null",,,"467092",,"null",5.6316934735378785,-144.04470135008268,-6.91477672368674,-8.894617642638499,31.844441356158374,-11.293354444842656,"3.27","1.51","null","null","null","100.5","2594","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.51","null","null","0.00",1,0,0,"null",29,"6","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"SL","2020-08-26","92.9","-1.06","5.45","Jacob deGrom",605119,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","MIA","S","null","null",3,1,2020,"0.44","0.25","1.41","2.24","null","null","null",2,4,"Top","null","null",,,"467092",,"null",5.4303042596252515,-135.21684893151672,-3.0424667243145707,4.187284919305497,29.11981108383917,-28.603807229440406,"3.44","1.60","null","null","null","94.2","2485","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.49","null","null","null","null","null","null","null",29,"5","Slider",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2020-08-26","97.9","-1.05","5.34","Jacob deGrom",605119,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",2,1,2020,"-0.47","1.48","1.67","1.87","null","null","null",2,4,"Top","null","null",,,"467092",,"null",8.520209730617827,-142.18710394870772,-7.357003402797983,-8.292548551504948,32.40531508451685,-10.561345525516808,"3.21","1.48","null","null","null","99.0","2595","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.53","null","null","null","null","null","null","null",29,"4","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2020-08-26","98.0","-1.04","5.41","Jacob deGrom",605119,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",1,1,2020,"-0.43","1.58","1.08","2.01","null","null","null",2,4,"Top","null","null",,,"467092",,"null",6.831331886303127,-142.38620634969803,-7.417717713379767,-7.5198544551476445,35.04384929915384,-9.152553300834207,"3.28","1.47","null","null","null","99.0","2488","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.43","null","null","null","null","null","null","null",29,"3","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2020-08-26","97.6","-1.05","5.38","Jacob deGrom",605119,594798,"null","called_strike",,,,,"6","null","R","R","R","NYM","MIA","S","null","null",1,0,2020,"-0.69","1.49","0.36","2.07","null","null","null",2,4,"Top","null","null",,,"467092",,"null",5.438443300656322,-141.9498188269038,-6.928434885815452,-10.566472525541348,31.981820672494358,-10.560523150057994,"3.19","1.53","null","null","null","98.8","2475","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.54","null","null","null","null","null","null","null",29,"2","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"FF","2020-08-26","99.3","-1.11","5.27","Jacob deGrom",605119,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",0,0,2020,"-0.61","1.53","1.46","2.05","null","null","null",2,4,"Top","null","null",,,"467092",,"null",8.599682692633358,-144.21837696805082,-7.101120956474344,-10.429319651883288,33.01405296244205,-9.338190103825589,"3.25","1.58","null","null","null","100.9","2572","7.3",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.24","null","null","null","null","null","null","null",29,"1","4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard"
"SL","2020-08-26","92.3","-0.99","5.42","Jacob deGrom",572816,594798,"field_out","hit_into_play_score",,,,,"12","Corey Dickerson grounds out to first baseman Pete Alonso.   Matt Joyce scores.  ","R","L","R","NYM","MIA","X",3,"ground_ball",1,2,2020,"0.30","0.30","0.85","2.85",459964,"null","null",1,4,"Top","152.73","175.33",,,"467092",,"null",4.099676041234195,-134.5390996070183,-1.5114257090459475,2.9515442148199664,25.079683258804277,-28.338835733332797,"3.38","1.55","5","73.7","-37","94.6","2661","7.2",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.30","0.064","0.058","0.00",1,0,0,2,28,"6","Slider",2,0,0,2,0,2,0,2,"Strategic","Standard"
"SL","2020-08-26","92.6","-1.02","5.44","Jacob deGrom",572816,594798,"null","ball",,,,,"14","null","R","L","R","NYM","MIA","B","null","null",0,2,2020,"0.33","0.58","1.43","1.05",459964,"null","null",1,4,"Top","null","null",,,"467092",,"null",5.604850915933812,-134.75964461598517,-6.7766836950433,2.8964873947032173,27.338069441359803,-23.865373195687837,"2.79","1.20","null","null","null","94.0","2668","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.54","null","null","null","null","null","null","null",28,"5","Slider",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2020-08-26","99.3","-1.06","5.35","Jacob deGrom",572816,594798,"null","foul",,,,,"12","null","R","L","R","NYM","MIA","S","null","null",0,2,2020,"-0.61","1.32","0.80","3.61",459964,"null","null",1,4,"Top","null","null",,,"467092",,"null",6.572344824151646,-144.60952525838857,-2.5080208690996377,-10.00065301156738,31.916611596255258,-13.18564543064145,"3.38","1.55","26","75.6","-7","100.4","2608","6.7",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.76","null","null","null","null","null","null","null",28,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","99.9","-0.90","5.37","Jacob deGrom",572816,594798,"null","foul",,,,,"14","null","R","L","R","NYM","MIA","S","null","null",0,2,2020,"-0.51","1.57","1.06","2.42",459964,"null","null",1,4,"Top","null","null",,,"467092",,"null",6.7549459123041515,-145.3126054478231,-6.56019325395597,-8.837949518215813,33.190044065396904,-8.608976915356502,"3.38","1.55","189","69.3","54","102.0","2600","7.4",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.12","null","null","null","null","null","null","null",28,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2020-08-26","94.3","-1.02","5.38","Jacob deGrom",572816,594798,"null","foul",,,,,"14","null","R","L","R","NYM","MIA","S","null","null",0,1,2020,"0.29","0.40","1.17","1.54",459964,"null","null",1,4,"Top","null","null",,,"467092",,"null",5.124114212911853,-137.33304828534673,-5.31339424868923,2.6530978191069345,27.498059999775446,-26.132746557728325,"3.38","1.55","108","50.7","30","96.1","2581","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.43","null","null","null","null","null","null","null",28,"2","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2020-08-26","93.9","-0.97","5.40","Jacob deGrom",572816,594798,"null","swinging_strike",,,,,"14","null","R","L","R","NYM","MIA","S","null","null",0,0,2020,"0.05","0.44","1.34","1.75",459964,"null","null",1,4,"Top","null","null",,,"467092",,"null",5.962231844899277,-136.76880195207016,-4.8267528179304735,-0.516201460483827,27.641348737709777,-25.831263921218422,"3.38","1.55","null","null","null","95.8","2604","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.37","null","null","null","null","null","null","null",28,"1","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"CH","2020-08-26","91.1","-0.85","5.42","Jacob deGrom",542583,594798,"field_out","hit_into_play",,,,,"14","Jesus Aguilar grounds out softly, pitcher Jacob deGrom to first baseman Pete Alonso.   Matt Joyce to 3rd.  ","R","R","R","NYM","MIA","X",1,"ground_ball",2,2,2020,"-1.22","0.55","0.39","1.38","null",459964,"null",0,4,"Top","133.42","184.55",,,"467092",,"null",5.8508096210832266,-132.5930412537177,-5.605617866608407,-15.640004165240407,25.024993536604523,-24.713437388587383,"3.55","1.73","2","49.9","-57","93.1","1612","7.2",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.29","0.250","0.225","0.00",1,0,0,1,27,"7","Changeup",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","98.3","-0.97","5.41","Jacob deGrom",542583,594798,"null","foul",,,,,"5","null","R","R","R","NYM","MIA","S","null","null",2,2,2020,"-0.38","1.30","0.25","2.36","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",4.238685286003172,-143.07443212321425,-5.922617445418546,-6.179846186728964,32.6827605232784,-13.11655706822715,"3.55","1.73","222","75.6","32","99.8","2646","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.40","null","null","null","null","null","null","null",27,"6","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2020-08-26","91.6","-0.94","5.48","Jacob deGrom",542583,594798,"null","ball",,,,,"14","null","R","R","R","NYM","MIA","B","null","null",1,2,2020,"0.18","0.35","0.40","1.55","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",3.043972769127605,-133.43623396774063,-4.939446364545019,1.5825376505839408,27.022951744137163,-27.196922224430768,"3.44","1.69","null","null","null","93.5","2531","7.2",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.29","null","null","null","null","null","null","null",27,"5","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","99.0","-1.03","5.47","Jacob deGrom",542583,594798,"null","foul",,,,,"1","null","R","R","R","NYM","MIA","S","null","null",1,2,2020,"-0.55","1.42","-0.32","3.37","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",3.234155098603188,-144.18383623532213,-3.711477785957932,-8.352150263947253,31.662188037912756,-11.614825773787192,"3.55","1.73","192","84.7","71","100.5","2530","6.9",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.57","null","null","null","null","null","null","null",27,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","99.3","-0.91","5.46","Jacob deGrom",542583,594798,"null","foul",,,,,"12","null","R","R","R","NYM","MIA","S","null","null",1,1,2020,"-0.75","1.52","0.97","2.69","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",7.024058024659889,-144.37773576436481,-5.793238536153088,-12.17357066053101,34.36888574927769,-9.799449126606497,"3.55","1.73","null","null","null","100.6","2598","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.42","null","null","null","null","null","null","null",27,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2020-08-26","92.4","-1.12","5.50","Jacob deGrom",542583,594798,"null","foul",,,,,"5","null","R","R","R","NYM","MIA","S","null","null",1,0,2020,"0.24","0.47","0.05","2.35","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",2.5027723165748856,-134.64674089064465,-3.36703307592018,2.5378847646288905,25.066078539740875,-25.93625590711827,"3.55","1.73","157","67.4","62","94.4","2625","7.1",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.44","null","null","null","null","null","null","null",27,"2","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","98.1","-0.99","5.51","Jacob deGrom",542583,594798,"null","ball",,,,,"11","null","R","R","R","NYM","MIA","B","null","null",0,0,2020,"-0.40","1.36","-1.32","3.68","null",459964,"null",0,4,"Top","null","null",,,"467092",,"null",0.040088726878301034,-142.98987787498854,-2.6738745732751044,-5.455529791092156,32.402275295030805,-13.157978545015343,"3.40","1.63","null","null","null","99.0","2498","6.7",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.84","null","null","null","null","null","null","null",27,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2020-08-26","98.9","-1.04","5.46","Jacob deGrom",459964,594798,"double","hit_into_play_no_out",,,,,"12","Matt Joyce doubles (3) on a fly ball to left fielder Dominic Smith.  ","R","L","R","NYM","MIA","X",7,"fly_ball",1,2,2020,"-0.59","1.36","0.45","3.66","null","null","null",0,4,"Top","108.87","106.37",,,"467092",,"null",5.532998276104273,-144.0709546388634,-2.730919475769864,-9.491081507311998,30.560375236639903,-12.716782861713106,"3.10","1.54","228","76.6","48","100.7","2616","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.48","0.064","0.063","1.25",1,1,1,3,26,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"CU","2020-08-26","83.7","-1.15","5.59","Jacob deGrom",459964,594798,"null","foul",,,,,"4","null","R","L","R","NYM","MIA","S","null","null",1,1,2020,"0.67","-0.35","-0.80","2.62","null","null","null",0,4,"Top","null","null",,,"467092",,"null",-0.5062436341766903,-122.03254605103666,0.18197427082641893,6.7905185819723615,21.570819218079457,-35.95225616255563,"3.10","1.54","null","null","null","85.0","2722","6.8",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.73","null","null","null","null","null","null","null",26,"3","Curveball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-08-26","98.1","-1.27","5.53","Jacob deGrom",459964,594798,"null","ball",,,,,"11","null","R","L","R","NYM","MIA","B","null","null",0,1,2020,"-0.56","1.32","-0.92","4.35","null","null","null",0,4,"Top","null","null",,,"467092",,"null",2.2541664951407427,-142.88743581476655,-0.799900793653413,-8.19445958807609,32.28418974385834,-14.049233384100045,"3.14","1.48","null","null","null","99.3","2469","6.9",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.64","null","null","null","null","null","null","null",26,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-08-26","97.9","-1.25","5.38","Jacob deGrom",459964,594798,"null","foul",,,,,"5","null","R","L","R","NYM","MIA","S","null","null",0,0,2020,"-0.68","1.36","-0.18","2.61","null","null","null",0,4,"Top","null","null",,,"467092",,"null",4.490407787406615,-142.42980945266655,-5.161501333689762,-10.278845470886536,34.15168464817171,-12.685363781797921,"3.10","1.54","176","84.8","74","98.9","2555","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.52","null","null","null","null","null","null","null",26,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-08-26","99.6","-1.02","5.37","Jacob deGrom",542932,594798,"strikeout","swinging_strike",,,,,"3","Jon Berti strikes out swinging.  ","R","R","R","NYM","MIA","S",2,"null",0,2,2020,"-0.54","1.28","0.52","2.81","null","null","null",2,3,"Top","null","null",,,"467092",,"null",5.589747715561723,-144.98847761108945,-4.777918606649973,-8.922925787649476,30.6270873104254,-13.119003604756626,"3.21","1.49","null","null","null","101.4","2589","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.49","null","null","0.00",1,0,0,"null",20,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-08-26","97.8","-1.15","5.41","Jacob deGrom",542932,594798,"null","called_strike",,,,,"4","null","R","R","R","NYM","MIA","S","null","null",0,1,2020,"-0.87","1.40","-0.52","2.38","null","null","null",2,3,"Top","null","null",,,"467092",,"null",3.770534388564877,-142.3098096029772,-6.01915731262775,-12.631028951719085,31.011900389815448,-12.009031749400538,"3.15","1.51","null","null","null","99.9","2518","7.3",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.17","null","null","null","null","null","null","null",20,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-08-26","98.5","-1.11","5.31","Jacob deGrom",542932,594798,"null","called_strike",,,,,"14","null","R","R","R","NYM","MIA","S","null","null",0,0,2020,"-0.73","1.32","0.94","2.24","null","null","null",2,3,"Top","null","null",,,"467092",,"null",7.330419038721153,-143.21218795146973,-6.0452009374505336,-11.648328278420768,31.16938561637628,-12.753640404911676,"3.13","1.51","null","null","null","99.9","2506","7.0",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.50","null","null","null","null","null","null","null",20,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-08-26","98.4","-1.00","5.42","Jacob deGrom",500743,594798,"strikeout","swinging_strike",,,,,"5","Miguel Rojas strikes out swinging.  ","R","R","R","NYM","MIA","S",2,"null",2,2,2020,"-0.62","1.35","-0.22","2.68","null","null","null",1,3,"Top","null","null",,,"467092",,"null",3.642350453495066,-143.2454065156344,-5.23078729464205,-9.370784097299902,31.710983125823038,-12.550596588910302,"3.34","1.61","null","null","null","100.4","2456","7.3",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.21","null","null","0.00",1,0,0,"null",19,"5","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-08-26","91.2","-1.14","5.46","Jacob deGrom",500743,594798,"null","foul",,,,,"12","null","R","R","R","NYM","MIA","S","null","null",2,1,2020,"0.11","0.24","1.13","2.52","null","null","null",1,3,"Top","null","null",,,"467092",,"null",5.568443084458725,-132.69526086252048,-2.0513402144891932,0.11600691560440149,28.036521497984616,-29.117384975752138,"3.34","1.61","7","60.9","-19","92.9","2558","7.3",631226,594798,"467092","624413","643446","605204","642708","642086","607043","624424","53.21","null","null","null","null","null","null","null",19,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
